,stim1,stim2,choice,Reward
1359,0,2,1,1
1360,0,3,1,1
1361,0,2,0,0
1362,3,0,1,0
1363,2,1,1,0
1364,2,1,0,1
1365,2,3,0,1
1366,2,3,0,1
1367,1,3,1,0
1368,3,1,1,0
1369,0,1,1,0
1370,1,3,1,1
1371,0,2,1,1
1372,1,0,1,0
1373,2,1,0,1
1374,1,2,1,1
1375,2,1,0,0
1376,3,2,0,1
1377,2,0,1,0
1378,0,1,0,0
1379,1,2,1,1
1380,1,2,1,1
1381,0,3,1,1
1382,2,3,0,1
1383,2,0,0,1
1384,0,2,1,0
1385,2,0,0,1
1386,2,0,0,0
1387,1,3,1,1
1388,2,1,1,1
1389,2,3,0,0
1390,1,2,0,1
1391,3,2,0,1
1392,3,2,1,1
1393,3,2,0,0
1394,0,1,1,0
1395,3,2,1,1
1396,3,0,1,0
1397,3,1,1,1
1398,2,0,1,0
1399,2,3,0,0
1400,3,0,0,1
1401,2,3,1,1
1402,3,1,1,0
1403,2,3,1,1
1404,1,0,0,1
1405,0,2,1,1
1406,1,0,0,1
1407,0,2,1,1
1408,1,0,0,0
1409,0,3,1,1
1410,1,3,1,1
1411,2,1,0,0
1412,0,2,1,0
1413,3,1,0,1
1414,1,3,0,0
1415,1,3,1,1
1416,1,2,0,0
1417,0,2,0,0
1418,2,1,1,0
1419,3,2,0,1
1420,1,2,0,0
1421,2,1,1,0
1422,0,2,1,1
1423,2,1,0,1
1424,1,2,1,1
1425,2,1,0,1
1426,2,3,0,0
1427,0,2,1,1
1428,3,0,1,0
1429,0,3,1,0
1430,3,2,1,1
1431,3,0,0,1
1432,1,0,0,0
1433,2,0,1,1
1434,3,2,1,1
1435,0,3,1,1
1436,3,1,0,1
1437,1,3,1,1
1438,1,2,1,1
1439,0,3,0,1
1440,1,3,1,1
1441,2,3,1,1
1442,2,3,1,1
1443,0,3,0,0
1444,2,1,0,1
1445,3,1,0,1
1446,2,3,1,1
1447,1,2,1,1
1448,3,2,1,1
1449,1,0,0,0
1450,0,1,0,0
1451,2,3,0,1
1452,1,0,0,1
1453,2,0,0,0
1454,0,3,1,1
1455,0,2,0,0
1456,3,1,0,1
1457,3,0,1,1
1458,1,2,0,0
1459,1,0,1,0
1460,0,3,1,1
1461,0,1,1,0
1462,2,0,1,0
1463,2,0,1,0
1464,0,2,0,0
1465,0,2,0,1
1466,1,0,1,0
1467,2,1,0,0
1468,3,2,0,1
1469,2,1,1,0
1470,3,2,1,1
1471,1,3,1,1
1472,0,1,0,1
1473,3,1,0,1
1474,3,1,0,1
1475,1,2,0,0
1476,0,3,1,1
1477,0,3,0,0
1478,0,3,1,1
1479,2,0,1,0
1480,0,2,1,1
1481,0,3,1,1
1482,1,2,1,1
1483,0,2,0,0
1484,3,0,1,0
1485,1,0,1,0
1486,1,0,0,0
1487,0,1,0,0
1488,0,1,0,0
1489,1,3,1,1
1490,1,2,1,1
1491,1,2,0,0
1492,2,3,0,0
1493,0,2,0,0
1494,1,3,0,0
1495,0,2,0,0
1496,3,0,1,0
1497,2,3,0,0
1498,2,3,0,0
1499,0,2,0,0
1500,3,2,0,0
1501,3,0,1,0
1502,2,3,0,0
1503,0,2,0,0
1504,0,1,1,1
1505,0,2,0,0
1506,0,3,1,1
1507,3,2,0,1
1508,0,3,1,0
1509,1,0,1,0
1510,2,3,1,1
1511,1,0,0,0
1512,2,1,1,0
1513,3,1,0,0
1514,3,2,1,1
1515,0,1,1,0
1516,2,3,0,1
1517,3,2,0,0
1518,1,3,1,1
1519,3,0,0,1
1520,0,1,1,0
1521,2,1,0,0
1522,2,3,1,1
1523,0,1,1,1
1524,1,2,0,0
1525,2,1,1,0
1526,3,0,1,0
1527,1,2,0,0
1528,2,0,1,0
1529,0,1,1,0
1530,3,1,0,1
1531,0,1,1,0
1532,1,0,0,0
1533,3,0,0,1
1534,3,0,1,0
1535,1,3,0,0
1536,2,3,0,0
1537,2,3,1,1
1538,0,1,1,1
1539,2,3,1,0
1540,2,0,1,0
1541,2,0,0,0
1542,3,2,0,1
1543,0,3,0,0
1544,2,0,0,1
1545,1,0,0,0
1546,0,3,1,1
1547,3,2,1,1
1548,2,1,1,0
1549,0,1,0,0
1550,1,0,0,0
1551,3,0,0,1
1552,1,3,1,1
1553,2,1,1,0
1554,2,1,0,1
1555,2,3,0,1
1556,3,1,0,1
1557,0,3,1,1
1558,2,1,0,1
1559,2,0,0,1
1560,2,0,0,1
1561,1,3,0,0
1562,2,0,0,1
1563,3,2,0,1
1564,1,2,0,0
1565,0,3,1,1
1566,1,2,1,0
1567,1,2,1,1
1568,3,2,1,1
1569,3,2,0,0
1570,1,3,0,0
1571,1,0,0,1
1572,0,3,0,0
1573,0,3,0,0
1574,3,2,1,0
1575,0,2,1,0
1576,0,3,0,0
1577,3,0,1,0
1578,2,0,0,1
1579,2,1,0,1
1580,1,2,0,1
1581,3,0,0,0
1582,0,1,1,0
1583,2,0,0,1
1584,1,2,0,0
1585,2,1,0,1
1586,0,2,1,1
1587,2,0,0,0
1588,2,1,1,1
1589,1,0,1,0
1590,2,1,1,0
1591,3,1,0,1
1592,3,1,0,0
1593,2,0,0,1
1594,3,0,0,1
1595,1,0,1,0
1596,2,1,1,0
1597,2,0,0,0
1598,1,0,0,0
1599,1,2,0,0
1600,0,3,1,1
1601,0,3,1,1
1602,1,2,1,1
1603,0,2,1,1
1604,0,3,1,1
1605,0,2,1,1
1606,3,1,1,0
1607,1,3,1,0
1608,0,2,1,0
1609,2,3,0,1
1610,2,0,0,0
1611,1,2,1,1
1612,1,2,0,0
1613,3,0,1,0
1614,3,1,1,0
1615,0,2,0,0
1616,0,1,0,0
1617,2,0,0,1
1618,2,0,1,0
1619,3,2,1,1
1620,0,2,1,1
1621,0,2,1,1
1622,1,0,0,0
1623,1,2,1,1
1624,1,0,1,0
1625,1,2,1,1
1626,3,2,0,1
1627,3,1,0,1
1628,0,3,0,0
1629,3,1,0,1
1630,2,1,0,1
1631,0,2,0,0
1632,2,1,0,1
1633,0,2,1,1
1634,3,0,0,1
1635,2,3,0,1
1636,2,0,0,1
1637,0,1,1,1
1638,2,1,0,1
1639,3,0,0,1
1640,3,2,0,1
1641,3,2,1,1
1642,2,0,0,0
1643,0,1,1,0
1644,2,0,1,0
1645,1,0,1,0
1646,1,0,0,0
1647,0,3,1,0
1648,0,2,1,1
1649,1,3,1,1
1650,3,1,0,0
1651,3,0,0,1
1652,1,0,1,0
1653,1,0,0,0
1654,0,1,0,0
1655,1,0,0,0
1656,1,2,1,1
1657,1,0,1,0
1658,3,1,1,0
1659,3,0,0,1
1660,0,3,1,1
1661,1,0,0,0
1662,2,0,0,1
1663,3,2,1,1
1664,1,2,1,0
1665,3,0,1,0
1666,3,0,1,0
1667,3,2,0,1
1668,3,2,0,0
1669,1,3,0,1
1670,3,0,0,1
1671,0,1,1,1
1672,0,3,0,0
1673,1,2,0,0
1674,2,1,0,1
1675,0,3,0,0
1676,1,0,1,0
1677,2,0,0,1
1678,3,0,1,0
1679,0,2,0,0
1680,3,0,0,1
1681,3,1,0,1
1682,0,2,1,0
1683,1,2,1,0
1684,1,0,0,0
1685,2,1,0,1
1686,2,0,1,0
1687,0,3,1,0
1688,0,2,0,0
1689,1,2,1,1
1690,0,2,1,1
1691,1,2,1,1
1692,2,1,0,1
1693,3,2,0,1
1694,2,3,0,1
1695,1,3,1,1
1696,2,1,1,1
1697,1,2,0,1
1698,2,3,1,1
1699,3,0,0,1
1700,1,2,1,0
1701,2,0,1,0
1702,3,1,1,0
1703,3,0,0,1
1704,0,3,1,1
1705,1,3,1,1
1706,2,3,1,1
1707,3,0,1,0
1708,2,1,0,1
1709,0,1,1,0
1710,1,0,0,0
1711,0,2,1,0
1712,1,2,1,0
1713,2,0,1,0
1714,0,1,1,0
1715,1,3,1,0
1716,0,2,1,1
1717,0,3,1,1
1718,2,0,1,0
1719,0,2,1,1
1720,1,0,1,1
1721,0,3,0,0
1722,0,1,1,0
1723,1,3,1,0
1724,1,2,1,0
1725,1,3,1,1
1726,3,1,0,1
1727,0,2,0,0
1728,1,3,1,1
1729,3,1,0,1
1730,1,0,1,0
1731,3,2,1,0
1732,3,1,0,1
1733,3,2,0,1
1734,2,0,0,0
1735,1,3,1,1
1736,0,3,0,0
1737,0,1,1,0
1738,0,2,0,1
1739,2,3,1,1
1740,3,1,1,0
1741,1,3,1,1
1742,3,1,1,0
1743,1,3,1,0
1744,2,0,0,1
1745,0,2,1,1
1746,3,0,1,0
1747,1,3,1,1
1748,3,0,1,0
1749,1,0,1,0
1750,3,2,0,0
1751,2,0,0,1
1752,2,3,0,0
1753,2,1,0,1
1754,2,0,0,1
1755,1,2,1,0
1756,2,3,1,1
1757,2,0,1,0
1758,3,2,1,1
1759,1,3,1,1
1760,3,2,0,1
1761,2,3,0,1
1762,0,3,1,1
1763,1,0,1,0
1764,3,0,0,1
1765,0,1,1,0
1766,2,0,1,0
1767,3,1,0,1
1768,1,0,0,0
1769,3,2,0,1
1770,3,2,0,0
1771,2,3,0,1
1772,1,3,1,1
1773,0,1,0,0
1774,0,1,1,0
1775,1,0,0,0
1776,0,3,0,0
1777,3,1,0,0
1778,3,2,0,1
1779,0,3,1,1
1780,3,0,0,0
1781,1,3,1,1
1782,3,2,0,0
1783,0,1,0,0
1784,1,0,1,0
1785,2,0,1,0
1786,2,1,0,1
1787,1,0,1,0
1788,3,1,1,1
1789,1,0,0,1
1790,1,3,0,0
1791,0,1,1,0
1792,1,2,1,1
1793,0,3,1,1
1794,3,1,1,0
1795,2,0,1,0
1796,0,3,1,1
1797,2,0,1,0
1798,1,0,1,0
1799,3,1,0,1
1800,0,3,1,1
1801,0,2,1,0
1802,1,2,0,0
1803,1,2,1,0
1804,1,2,1,0
1805,1,0,1,1
1806,0,2,0,0
1807,3,0,0,1
1808,1,3,1,0
1809,1,0,1,0
1810,3,1,1,0
1811,2,1,1,1
1812,3,0,0,1
1813,2,3,0,1
1814,1,2,1,1
1815,1,3,0,1
1816,0,3,1,0
1817,3,2,0,1
1818,3,1,1,0
1819,2,3,0,0
1820,0,2,1,0
1821,3,1,0,1
1822,3,2,0,1
1823,2,1,1,0
1824,0,2,1,0
1825,1,0,0,1
1826,1,3,1,1
1827,3,2,0,0
1828,1,0,0,0
1829,2,1,0,1
1830,1,2,1,1
1831,3,2,1,1
1832,1,2,1,1
1833,0,1,1,0
1834,3,1,0,0
1835,3,0,0,1
1836,3,0,1,0
1837,0,3,0,0
1838,1,2,1,1
1839,1,0,1,0
1840,2,3,0,0
1841,2,1,1,0
1842,3,2,1,0
1843,3,1,0,0
1844,3,2,0,0
1845,0,3,1,1
1846,1,2,0,0
1847,0,3,0,0
1848,1,2,0,0
1849,2,3,1,0
1850,3,2,1,0
1851,3,2,1,0
1852,0,2,1,1
1853,0,3,0,0
1854,0,2,0,0
1855,0,2,0,0
1856,0,1,0,0
1857,0,1,1,1
1858,1,3,1,1
1859,2,3,1,1
1860,3,2,0,1
1861,0,3,1,1
1862,3,1,0,1
1863,0,1,1,1
1864,1,3,0,0
1865,1,0,0,0
1866,1,0,1,1
1867,3,0,1,0
1868,2,3,1,1
1869,1,3,1,1
1870,3,1,0,1
1871,2,0,0,1
1872,1,2,0,0
1873,0,3,1,1
1874,1,2,0,0
1875,3,0,0,1
1876,3,1,0,0
1877,1,3,0,1
1878,1,2,1,0
1879,3,2,1,0
1880,1,3,1,0
1881,1,0,1,0
1882,2,0,1,0
1883,1,0,0,0
1884,1,2,1,0
1885,1,2,0,0
1886,2,3,0,1
1887,3,2,1,1
1888,0,3,0,0
1889,1,2,0,1
1890,1,0,1,0
1891,2,1,1,1
1892,1,3,0,0
1893,3,0,1,0
1894,2,1,0,1
1895,2,1,1,0
1896,2,0,0,0
1897,0,2,1,1
1898,2,3,1,1
1899,1,0,0,1
1900,1,3,0,0
1901,3,0,1,0
1902,0,3,1,0
1903,3,0,0,1
1904,2,1,0,1
1905,3,2,0,1
1906,2,3,0,0
1907,1,3,0,1
1908,1,2,0,0
1909,3,0,0,1
1910,3,1,1,1
1911,1,2,0,0
1912,3,2,0,1
1913,1,2,1,1
1914,3,0,0,1
1915,2,3,1,1
1916,0,2,1,1
1917,1,0,0,0
1918,1,2,1,0
1919,0,2,1,0
1920,2,0,0,0
1921,3,0,1,0
1922,1,2,1,1
1923,1,3,1,0
1924,3,0,1,1
1925,3,0,1,0
1926,0,2,1,0
1927,0,3,0,0
1928,2,3,1,1
1929,3,0,1,1
1930,0,3,0,0
1931,1,0,1,1
1932,3,2,1,0
1933,0,1,0,0
1934,2,3,1,1
1935,0,2,1,0
1936,2,1,1,0
1937,3,0,0,1
1938,1,0,1,0
1939,1,2,1,1
1940,3,2,1,0
1941,3,2,0,0
1942,0,2,1,1
1943,2,1,0,1
1944,2,1,0,1
1945,3,0,0,1
1946,1,0,1,0
1947,3,1,1,0
1948,1,2,1,1
1949,1,0,0,0
1950,1,2,1,0
1951,1,0,0,0
1952,1,0,1,0
1953,0,2,1,1
1954,3,0,0,1
1955,2,3,1,1
1956,1,2,1,1
1957,2,3,0,1
1958,2,0,0,1
1959,1,2,1,0
1960,1,2,0,0
1961,0,2,0,0
1962,2,0,0,1
1963,1,2,1,1
1964,0,3,0,0
1965,1,3,1,0
1966,3,1,1,0
1967,2,0,0,1
1968,1,2,1,1
1969,0,1,0,0
1970,3,2,1,0
1971,1,0,1,0
1972,1,3,1,1
1973,0,1,0,0
1974,0,2,1,1
1975,0,1,1,1
1976,3,0,0,1
1977,3,1,0,1
1978,2,0,0,0
1979,2,1,1,1
1980,0,2,1,1
1981,1,0,0,1
1982,1,2,1,0
1983,3,1,0,1
1984,0,2,0,0
1985,2,0,0,1
1986,3,0,0,0
1987,2,0,0,1
1988,3,1,1,0
1989,1,2,0,0
1990,2,1,1,1
1991,1,0,1,0
1992,3,0,0,1
1993,3,0,0,1
1994,3,2,0,1
1995,0,2,0,0
1996,1,0,0,1
1997,1,2,0,0
1998,3,0,0,1
1999,0,2,1,1
2000,3,2,1,0
2001,0,1,0,0
2002,0,3,1,1
2003,1,3,1,1
2004,0,3,0,0
2005,1,0,1,1
2006,3,0,0,1
2007,2,3,0,1
2008,2,0,0,0
2009,2,0,1,0
2010,1,2,0,1
2011,0,2,1,0
2012,2,0,0,1
2013,2,0,1,0
2014,1,2,1,0
2015,3,2,1,0
2016,0,1,1,0
2017,2,0,0,0
2018,2,3,0,0
2019,0,2,0,0
2020,2,0,0,1
2021,3,1,0,1
2022,3,2,0,1
2023,2,1,0,0
2024,0,2,0,0
2025,1,0,1,0
2026,2,0,0,0
2027,1,2,1,1
2028,0,3,1,1
2029,0,1,0,0
2030,0,3,1,1
2031,1,0,0,0
2032,2,1,0,1
2033,0,2,1,1
2034,1,0,0,0
2035,1,0,0,1
2036,3,1,1,0
2037,2,1,0,1
2038,2,0,0,0
2039,3,1,0,1
2040,2,0,1,0
2041,0,3,0,0
2042,1,2,1,1
2043,0,3,0,0
2044,2,1,0,1
2045,1,3,0,0
2046,2,3,1,1
2047,3,2,1,1
2048,1,3,1,1
2049,1,0,0,0
2050,2,3,1,1
2051,1,3,1,1
2052,3,2,0,1
2053,2,3,1,1
2054,1,3,1,1
2055,3,1,0,1
2056,0,3,1,1
2057,2,3,0,1
2058,0,3,1,1
2059,2,1,0,1
2060,2,1,0,1
2061,1,3,1,1
2062,3,0,0,1
2063,2,3,1,1
2064,0,1,1,0
2065,1,3,1,1
2066,1,3,1,1
2067,2,3,1,1
2068,3,2,0,0
2069,1,0,1,0
2070,2,3,1,1
2071,0,2,1,1
2072,0,3,1,0
2073,2,1,0,0
2074,1,0,0,0
2075,0,1,1,0
2076,1,0,0,0
2077,0,2,0,0
2078,2,1,1,0
2079,3,2,0,1
2080,3,2,0,0
2081,3,0,0,1
2082,3,1,0,1
2083,1,0,0,0
2084,0,2,1,0
2085,1,0,1,0
2086,1,3,1,1
2087,0,3,1,1
2088,0,3,1,1
2089,1,0,1,0
2090,3,0,1,0
2091,2,1,0,1
2092,1,3,1,1
2093,1,0,1,0
2094,2,3,1,1
2095,3,0,0,1
2096,2,0,0,0
2097,2,1,1,0
2098,2,1,0,1
2099,1,2,0,1
2100,2,0,1,0
2101,0,3,1,1
2102,1,3,1,1
2103,3,2,1,1
2104,3,2,0,1
2105,3,1,1,0
2106,0,1,1,0
2107,3,0,1,0
2108,2,0,0,1
2109,0,1,1,0
2110,0,3,1,1
2111,2,1,0,1
2112,2,1,0,0
2113,1,3,1,0
2114,3,2,0,1
2115,1,3,1,1
2116,3,2,0,1
2117,2,3,1,1
2118,2,0,0,1
2119,3,0,0,1
2120,1,0,1,0
2121,0,2,1,0
2122,3,2,0,0
2123,3,1,0,1
2124,2,3,0,1
2125,0,1,1,0
2126,0,1,0,0
2127,1,2,1,1
2128,2,1,0,1
2129,2,1,0,0
2130,2,1,1,0
2131,1,0,0,0
2132,3,1,0,0
2133,3,0,0,1
2134,3,2,0,1
2135,0,1,1,0
2136,1,3,0,1
2137,0,2,1,1
2138,1,0,0,0
2139,1,2,0,0
2140,3,1,0,0
2141,1,3,1,1
2142,0,3,0,0
2143,0,2,1,1
2144,2,3,1,0
2145,2,0,0,0
2146,2,1,1,0
2147,1,0,1,0
2148,2,1,1,0
2149,1,2,1,1
2150,0,1,1,0
2151,2,1,0,1
2152,2,1,0,1
2153,0,3,1,1
2154,1,3,1,1
2155,3,2,1,1
2156,2,3,1,0
2157,2,0,1,0
2158,3,1,0,1
2159,0,2,0,0
2160,2,1,0,1
2161,3,2,1,1
2162,0,3,1,1
2163,1,3,1,1
2164,0,2,1,1
2165,1,3,1,1
2166,2,0,1,0
2167,3,2,1,0
2168,2,0,1,1
2169,1,0,1,0
2170,0,3,0,0
2171,1,0,0,0
2172,3,1,0,1
2173,2,0,0,0
2174,2,1,1,0
2175,1,3,0,0
2176,0,3,0,0
2177,0,2,1,1
2178,2,0,0,1
2179,2,1,0,1
2180,0,1,1,1
2181,0,1,0,0
2182,1,0,0,0
2183,3,2,0,1
2184,3,2,0,1
2185,1,3,1,1
2186,0,3,0,0
2187,0,1,0,0
2188,0,3,1,1
2189,2,0,0,0
2190,2,1,1,0
2191,1,3,1,1
2192,2,0,0,1
2193,3,0,0,1
2194,1,3,1,1
2195,1,3,1,1
2196,0,2,1,0
2197,3,1,1,1
2198,2,1,0,0
2199,2,3,0,0
2200,0,2,1,0
2201,1,2,0,0
2202,0,1,0,0
2203,0,1,0,0
2204,2,3,1,1
2205,2,1,0,1
2206,3,0,0,1
2207,3,2,1,1
2208,2,3,1,1
2209,0,3,0,0
2210,2,0,0,0
2211,1,3,1,1
2212,3,2,0,1
2213,1,0,0,0
2214,3,0,1,0
2215,3,1,1,0
2216,1,3,1,1
2217,2,3,1,1
2218,3,1,0,1
2219,2,3,0,1
2220,3,0,0,1
2221,0,2,0,1
2222,2,0,0,1
2223,0,2,1,1
2224,0,2,1,1
2225,2,0,0,1
2226,3,0,1,1
2227,3,2,1,0
2228,0,3,1,0
2229,0,3,0,0
2230,2,1,0,0
2231,1,0,1,0
2232,1,2,1,1
2233,0,3,1,1
2234,2,3,1,1
2235,2,1,0,1
2236,1,3,1,1
2237,1,2,1,1
2238,3,1,0,1
2239,3,0,0,1
2240,0,1,1,1
2241,2,3,1,1
2242,3,0,0,1
2243,1,3,0,1
2244,3,2,0,1
2245,0,1,1,1
2246,0,1,1,0
2247,0,3,1,1
2248,3,0,0,0
2249,0,3,1,1
2250,1,0,1,0
2251,3,0,1,0
2252,1,3,1,0
2253,1,2,1,1
2254,0,1,1,0
2255,2,3,1,1
2256,1,0,0,1
2257,0,1,0,1
2258,0,3,1,1
2259,0,1,0,0
2260,0,1,1,0
2261,2,3,1,0
2262,2,1,0,0
2263,3,1,0,0
2264,1,0,1,0
2265,3,0,1,0
2266,1,0,0,0
2267,1,3,1,1
2268,1,2,1,1
2269,1,3,1,1
2270,0,3,1,1
2271,2,0,0,0
2272,2,1,1,0
2273,2,0,0,1
2274,1,0,1,0
2275,0,2,1,1
2276,3,1,0,0
2277,1,2,0,0
2278,1,0,0,0
2279,1,2,1,0
2280,1,3,1,1
2281,1,2,1,1
2282,2,1,0,1
2283,3,0,0,1
2284,2,3,1,1
2285,1,0,1,1
2286,2,0,0,1
2287,0,3,1,1
2288,2,3,1,0
2289,1,0,0,0
2290,3,2,1,0
2291,1,3,1,1
2292,1,3,1,1
2293,3,1,0,0
2294,3,2,1,0
2295,1,0,1,0
2296,1,2,0,0
2297,1,2,1,0
2298,0,2,0,0
2299,0,2,0,0
2300,1,2,0,0
2301,3,1,1,0
2302,2,3,0,0
2303,1,0,0,0
2304,1,3,1,1
2305,1,3,1,1
2306,2,0,1,0
2307,0,1,1,1
2308,3,1,0,1
2309,3,1,1,0
2310,2,0,0,0
2311,2,3,0,1
2312,0,1,1,1
2313,2,1,1,0
2314,2,3,0,1
2315,0,1,1,0
2316,0,1,0,0
2317,3,2,1,1
2318,0,1,1,0
2319,3,0,0,1
2320,1,3,0,0
2321,2,3,0,0
2322,2,0,1,0
2323,0,1,1,0
2324,2,3,1,1
2325,3,0,0,1
2326,1,0,1,0
2327,2,1,0,0
2328,0,2,1,0
2329,0,3,1,1
2330,1,2,1,1
2331,0,1,1,1
2332,0,1,1,0
2333,0,2,1,1
2334,0,1,1,1
2335,2,0,0,1
2336,1,3,0,0
2337,2,3,0,1
2338,0,1,1,0
2339,0,3,1,1
2340,3,2,0,0
2341,3,2,1,0
2342,0,2,1,0
2343,2,1,0,0
2344,0,2,0,0
2345,1,2,0,0
2346,1,2,0,0
2347,3,2,0,1
2348,3,2,1,1
2349,0,3,1,1
2350,1,3,0,0
2351,1,2,0,1
2352,1,2,0,1
2353,2,0,1,0
2354,1,0,1,0
2355,1,0,1,0
2356,1,0,0,0
2357,0,3,1,1
2358,0,1,1,0
2359,0,3,1,1
2360,1,3,0,0
2361,0,2,1,1
2362,2,1,0,0
2363,2,0,1,0
2364,0,1,1,1
2365,1,0,0,0
2366,3,0,1,0
2367,0,1,0,1
2368,3,2,1,1
2369,1,2,0,0
2370,0,2,1,0
2371,3,1,0,1
2372,0,1,1,0
2373,1,2,0,0
2374,3,0,0,1
2375,0,3,1,1
2376,3,2,0,1
2377,1,3,0,0
2378,0,2,1,0
2379,3,0,1,0
2380,3,2,0,1
2381,3,0,1,0
2382,1,3,1,1
2383,2,3,1,1
2384,2,0,1,0
2385,3,0,0,1
2386,0,2,1,1
2387,3,2,0,1
2388,1,0,0,0
2389,2,1,1,1
2390,3,1,0,1
2391,1,3,1,1
2392,2,3,1,0
2393,2,3,0,0
2394,2,0,0,0
2395,1,2,0,0
2396,1,2,1,0
2397,1,0,0,0
2398,0,3,1,0
2399,2,3,0,0
2400,2,1,0,1
2401,2,3,1,0
2402,3,2,1,1
2403,2,3,0,1
2404,1,3,0,0
2405,3,0,0,1
2406,2,3,0,1
2407,1,3,0,0
2408,0,3,1,1
2409,3,0,1,0
2410,1,3,1,1
2411,3,1,0,1
2412,0,1,1,0
2413,2,1,0,1
2414,0,3,1,1
2415,3,1,1,0
2416,0,1,0,0
2417,0,1,1,0
2418,2,1,0,1
2419,2,3,0,0
2420,3,2,1,0
2421,1,3,1,1
2422,1,0,0,1
2423,1,0,0,0
2424,3,0,1,0
2425,2,1,1,1
2426,3,0,0,1
2427,0,2,1,1
2428,1,3,0,0
2429,2,1,0,1
2430,3,1,0,1
2431,1,3,1,1
2432,2,0,0,1
2433,1,3,0,0
2434,3,2,0,0
2435,1,2,0,0
2436,1,0,1,0
2437,2,3,1,1
2438,2,3,1,1
2439,1,0,1,0
2440,0,1,1,1
2441,2,3,1,1
2442,2,3,1,1
2443,2,3,1,1
2444,1,0,0,0
2445,3,2,0,1
2446,0,2,1,0
2447,3,0,1,0
2448,2,1,0,1
2449,0,3,0,1
2450,2,3,1,1
2451,3,0,1,0
2452,1,3,1,1
2453,2,0,1,0
2454,3,1,0,1
2455,2,3,0,0
2456,0,3,0,0
2457,0,2,1,1
2458,1,2,0,0
2459,3,1,0,1
2460,2,0,0,0
2461,1,2,0,0
2462,2,1,1,1
2463,0,1,1,1
2464,1,0,0,0
2465,0,1,1,0
2466,3,0,0,1
2467,0,1,0,0
2468,0,2,1,1
2469,0,2,0,0
2470,2,0,0,0
2471,3,0,0,1
2472,0,1,1,0
2473,1,2,1,1
2474,3,1,0,1
2475,2,3,1,1
2476,3,1,1,0
2477,2,0,0,0
2478,3,2,1,1
2479,3,0,0,1
2480,0,1,0,0
2481,2,1,0,1
2482,1,3,1,1
2483,2,0,1,0
2484,3,2,0,0
2485,2,0,0,1
2486,0,1,0,0
2487,2,0,1,0
2488,2,0,0,1
2489,3,0,0,1
2490,2,1,0,1
2491,3,2,1,1
2492,1,3,1,1
2493,0,1,1,1
2494,3,0,1,1
2495,3,0,1,0
2496,3,1,1,0
2497,0,3,1,1
2498,3,2,0,1
2499,1,3,1,1
2500,2,1,0,0
2501,2,0,1,0
2502,2,0,0,0
2503,1,3,1,0
2504,0,2,0,0
2505,1,2,1,1
2506,0,3,0,0
2507,2,0,1,1
2508,0,1,1,0
2509,0,1,1,0
2510,1,0,1,1
2511,0,1,1,0
2512,0,1,1,0
2513,2,0,0,0
2514,1,3,1,1
2515,1,0,0,0
2516,2,1,1,0
2517,1,3,1,1
2518,0,1,0,0
2519,3,1,0,0
2520,3,1,1,1
2521,2,1,0,1
2522,2,3,1,1
2523,2,3,0,0
2524,1,0,0,0
2525,0,1,0,1
2526,2,1,1,1
2527,2,1,0,1
2528,3,1,0,1
2529,3,2,0,1
2530,2,1,1,1
2531,1,2,0,0
2532,1,3,1,1
2533,1,3,1,1
2534,2,0,0,1
2535,0,2,0,1
2536,2,0,0,0
2537,3,0,0,1
2538,3,0,0,1
2539,0,2,1,0
2540,3,0,0,1
2541,3,2,0,1
2542,1,3,0,0
2543,1,3,1,0
2544,1,3,0,0
2545,0,1,0,0
2546,1,0,1,0
2547,0,2,1,1
2548,3,1,0,1
2549,3,1,1,1
2550,3,2,1,0
2551,3,0,1,0
2552,3,1,0,1
2553,3,0,0,1
2554,2,3,1,1
2555,3,1,0,1
2556,0,3,1,0
2557,3,2,0,0
2558,1,2,0,0
2559,3,0,1,0
2560,2,1,0,0
2561,3,0,1,0
2562,2,3,0,0
2563,3,1,0,1
2564,1,0,0,0
2565,2,1,1,1
2566,3,1,0,1
2567,1,3,0,0
2568,3,0,0,1
2569,3,0,0,1
2570,1,2,0,0
2571,0,2,0,0
2572,3,0,0,1
2573,2,3,1,0
2574,2,3,0,1
2575,0,2,1,0
2576,0,1,1,0
2577,3,1,0,1
2578,3,2,0,1
2579,0,2,1,1
2580,0,2,1,1
2581,2,3,0,0
2582,1,0,1,0
2583,3,2,0,1
2584,1,2,0,0
2585,1,0,0,1
2586,1,0,0,0
2587,2,3,0,0
2588,3,0,1,0
2589,0,1,0,0
2590,0,1,1,0
2591,1,3,1,1
2592,2,1,1,1
2593,1,3,0,0
2594,3,1,0,1
2595,2,0,1,0
2596,1,3,1,1
2597,0,1,1,0
2598,2,1,0,1
2599,3,2,1,1
2600,2,3,0,1
2601,0,3,1,1
2602,3,0,0,1
2603,3,1,0,0
2604,1,2,1,1
2605,1,2,1,0
2606,0,3,1,1
2607,0,1,0,0
2608,2,1,1,1
2609,1,0,1,0
2610,3,0,1,0
2611,2,0,0,0
2612,3,2,1,1
2613,1,2,1,0
2614,3,2,1,1
2615,2,3,1,0
2616,3,2,1,0
2617,3,0,1,0
2618,2,3,0,0
2619,3,0,0,0
2620,2,0,0,1
2621,2,0,1,0
2622,2,0,1,0
2623,3,1,0,1
2624,3,0,0,1
2625,2,0,0,0
2626,1,3,1,1
2627,0,2,1,1
2628,2,1,1,0
2629,3,1,0,0
